Title,Genre,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
Alte Kameraden,Folk,214.8451531875,646,180.409003530898,119.72812263940696,1,1,1,27
Always Come Back To Your Love,World,212.56087370625,516,145.65239340700765,74.88850252604497,1,106,114,39
Always On My Mind (Album Version),Ambient,278.94749578125,801,172.29048737432848,110.87443141483794,1,53,118,38
Always On My Mind (as made famous by Pet Shop Boys),Unknown,135.76666666666665,860,380.0638350110484,161.60320641282556,1,26,91,31
Always On My Mind,Ambient,270.40906837500006,885,196.3691540342928,83.60000696666725,1,31,115,30
Always,Jazz,215.89264125000005,1056,293.47920166778727,140.00014000014002,1,26,77,33
Am I That Easy To Forget,Country,304.8,1297,255.31496062992125,186.2937062937063,1,31,126,30
Amaranth,Rock,222.1875,486,131.2405063291139,144.0,1,95,127,29
Amarillo by morning,Rock,203.3539830208333,338,99.72757700016302,86.7190878390805,1,120,120,23
Amaryllis,Unknown,169.5,1343,475.3982300884956,120.0,1,127,127,63
Amazing Grace (23 Millennium Classics Album Version),Country,152.97355163333336,605,237.29592215397145,132.52323242282048,1,24,127,32
Ambulance,Rock,198.51789022916668,849,256.6015583844634,157.49997375000405,1,1,119,20
Ameno,Electronic,233.9075520833333,609,156.21556326228423,116.589356498271,1,11,11,18
America,Unknown,262.05390625,223,51.05819711473963,154.62716617530774,1,98,127,31
American Beauty,Blues,257.334375,2848,664.0387627964589,212.826603325416,1,2,127,64
American Clouds,Rock,302.0333333333333,1364,270.96346981569366,148.62385321100834,1,1,110,40
American Garage,Unknown,255.30186213541668,1963,461.3362355247036,192.34567821280567,1,11,127,64
Amigos Para Siempre (Friends For Life),Unknown,98.64902530833334,703,427.576449621919,204.9990524843088,1,50,127,19
Amnesia,Unknown,232.20419658333333,903,233.3291163433212,175.92507916628534,1,79,95,21
Amor Sangriento,Rock,251.58285,984,234.67418387223137,213.419352736574,1,73,112,20
Amores Clandestinos,Latin,87.70831140625,270,184.70313406176928,123.48840296512402,1,56,120,20
Amores De Barra,Rock,181.21936875,654,216.5331458257825,119.31010423601832,1,32,127,27
Amores Extranos,Latin,250.6841936875,1867,446.8570529007618,154.13462998897955,1,1,127,48
Amores Mios,Latin,256.859375,1445,337.5387797311272,161.85458377239198,1,44,111,57
Amore_ Amore,Unknown,191.47100041666667,206,64.5528564278819,98.00032666775576,1,1,1,11
Amén,Rock,160.8984375,243,90.61616897305171,244.09302325581396,1,63,120,20
An den Mond,Classical,162.0,448,165.92592592592592,99.5555555555556,1,127,127,27
An die Musik,Classical,122.142735,1048,514.807532351392,168.00016800016795,1,127,127,29
An Sylvia (Who is Sylvia),Classical,70.8,172,145.76271186440678,107.6923076923077,1,127,127,27
An Vater,World,177.306640625,663,224.3570791244864,141.63934426229508,1,80,126,23
Anakins Theme,Soundtracks,99.6,484,291.566265060241,164.99999999999997,1,55,101,48
Anakonda,Unknown,279.272448,579,124.39465564465564,188.2451385497233,1,8,127,42
Ancient Arms,Rock,237.36,1689,426.9464105156724,248.50948509485087,1,1,127,26
And I Love Her,Rock,109.984375,198,108.0153430885069,192.3116160445166,1,23,60,25
And Love Her,World,157.090752,358,136.73624784735895,79.18630766831068,1,66,117,29
And The Night Stood Still,World,168.96,842,299.0056818181818,248.47995237892763,1,40,122,5
And There Was Love,Unknown,135.77083333333334,541,239.0793309805125,145.95055413469734,1,39,102,32
And You Dont Remember,Soul,242.109375,444,110.03291384317522,106.66666666666669,1,100,100,26
Andante from Sinfonia Concertante K364,Classical,60.3,360,358.20895522388065,189.0590809628007,1,62,100,27
Andante(from Symphony No3),Classical,58.0,213,220.3448275862069,165.0,1,100,100,29
Andante,Classical,60.3,360,358.20895522388065,189.0590809628007,1,62,100,27
Andavo A Cento AllOra,Pop,149.67271928125,1603,642.6020751267848,172.23295104334647,1,44,117,45
Andrea,Rock,253.420833,887,210.00641253515252,152.00013173344774,1,19,74,17
Andrew Lloyd Webber Medley,Religious,197.64696,695,210.98224834826703,79.33337300001989,1,52,100,29
Andrà Tutto Bene,Rap,232.58255481875,1541,397.5362643688107,150.6378388121554,1,47,127,19
And_ I Miss You,Unknown,113.99988600000002,888,467.3688884215199,234.98979657643508,1,14,127,33
Angel Eyes,Ambient,198.856944,779,235.04333849161435,166.7648726472254,1,100,100,34
Angel Flying Too Close To The Ground,Country,244.9721242333333,535,131.03531718337507,141.63940091805472,1,64,64,27
Angel Of Fate,Rock,294.0,626,127.75510204081633,240.0,1,95,95,9
Angel of Music,Soundtracks,163.79999999999998,1049,384.2490842490843,195.6756756756755,1,34,120,53
Angel Of The Morning - Original,Unknown,205.35662091145835,990,289.2529090922806,134.84773031165562,1,1,127,19
Angel Of The Morning,Rock,239.45625,1523,381.6145955680839,150.3570981080064,1,20,123,15
Angel,Rock,266.15409900000003,751,169.3004171992857,99.79402284273704,1,48,108,19
Angelic Harmony,Unknown,79.2,393,297.7272727272727,171.81208053691344,1,59,104,35
Angels Among Us,Rock,241.54386,567,140.84398585002324,126.93346872903356,1,45,110,31
Angels,Pop,237.65,1261,318.3673469387755,144.57831325301234,1,79,127,31
Angie,Unknown,270.70614275,1405,311.4077838930014,180.4617911080453,1,79,95,39
Angies Heart,World,211.3103045625,306,86.88643953267123,135.6924433847522,1,1,1,18
Aniron (Album),World,258.6246120625,946,219.4686713973039,146.3705899262536,1,9,109,29
Anna E Marco,Pop,217.49554125,710,195.86608422024372,105.7350113971604,1,27,123,26
Anna hiukan vielä olla mun,Rock,218.2825748958333,655,180.04185638159325,209.5555031666792,1,1,107,33
Annies Song,Pop,236.99375,1441,364.8197473562066,164.3627140139505,1,3,116,23
Anniversary Song,Ambient,262.36875,1530,349.88923032945047,175.45691906005206,1,44,97,25
Anno_1602_IrishTouch,Soundtracks,156.8,912,348.97959183673464,157.89473684210526,1,100,100,47
Anos Dourados,Unknown,235.64375,760,193.5124525899796,118.68840709550278,1,6,94,37
Another Brick In The Wall Part 2 - feat Fee Waybill (The Tubes)  Ronnie Montrose (Montrose),Unknown,246.13084343750003,1148,279.85115168018626,186.48953019375216,1,22,91,22
Another Day (Dub Mix),Rock,62.022444,210,203.1522653315629,180.94223018433425,1,127,127,6
Another Day 2007 Remix,Rock,269.56484000000006,335,74.56462051950096,138.00019320027045,1,67,101,25
Another Day Another Night,Unknown,251.3571076953125,1378,328.9344023651888,252.95227994062435,1,1,119,16
Another Day In Paradise,Rock,194.4,938,289.5061728395062,175.36231884057966,1,23,117,23
Another page of live,Unknown,311.65861229166666,1493,287.4298879190487,157.594729371019,1,114,114,41
Another Place,Unknown,201.59467975,659,196.1361284386772,220.67704106032537,1,47,118,43
Another Sad Love Song,Soul,261.0110572265625,300,68.96259565117067,102.00178503123742,1,1,1,17
Another Suitcase in Another Hall,Soundtracks,72.0,327,272.5,194.28571428571428,1,100,100,24
Anthepic,Unknown,230.27426296875,1724,449.20347878406886,145.9405037933866,1,26,115,41
Antonin Dvorak  Humoresque,Classical,186.05859375,1449,467.272154689173,179.27909371781868,1,10,114,58
Anuschka,World,174.829360359375,153,52.50834288434056,168.27471857455612,1,1,1,16
Any Day Now,Rock,224.32396145833332,701,187.49668883594657,110.87056305245876,1,49,127,21
Anyone Of Us (Stupid Mistake),Pop,232.7552083333333,1508,388.7345879299157,185.93406593406573,1,51,127,35
Anyone Who Had A Heart,Unknown,174.17822332291666,788,271.44610329584964,138.02691963228853,1,11,98,26
Anytime,Rock,170.666496,892,313.5940635940636,160.61554523092963,1,100,100,35
Anyway (2008 Digital Remaster),Rock,189.723362765625,1406,444.64740014235474,158.35915751637057,1,20,127,39
Après un Rêve,Classical,140.0,266,114.0,104.34782608695652,1,127,127,39
Aqua,Classical,212.47809166666667,659,186.08977372608337,71.30291054519584,1,53,89,27
Arabesque 1,Unknown,139.5,1261,542.3655913978495,160.0,1,127,127,45
Arabesque in a Minor,Classical,196.5,1041,317.8625954198473,155.7142857142857,1,100,100,48
Arabesque n 1,Classical,203.24462890625,1456,429.8268567790604,192.13195876288663,1,88,109,56
Arabesque No 1,Classical,257.88541666666663,1446,336.42848487296527,178.81791044776202,1,14,110,55
Are You (Watching Me_ Watching You),Unknown,281.70426375,434,92.43736553135504,201.143058285916,1,1,112,29
Are You Feelin Me,Country,247.3125,1358,329.461713419257,223.85449457852403,1,10,127,53
Are You Happy Now,Children,237.970617775,274,69.08415901808489,52.835468936383286,1,66,123,16
Are You Ready To Fly,Electronic,258.2,2251,523.0828814872193,238.9010989010993,1,78,87,11
Arena,Rock,231.859375,2813,727.9412359323404,233.9381159752448,1,23,104,45
Around the Corner,Rock,284.85998400000005,1399,294.6710830398698,142.66658106671778,1,100,127,32
Arthurs Theme,Ambient,210.460872,1224,348.9484734245518,172.66241726791824,1,19,127,57
Artichoke (2006 Remastered Album Version),World,216.7772385,1778,492.11808738858906,172.06634194291846,1,49,127,47
As Any Fool Can See (2007 Remastered Album Version),Rock,177.54069479166668,449,151.73985903126305,136.82499476246554,1,43,127,23
As Long As She Loves Me,Rap,84.54543199999999,503,356.9678371269071,153.6508346243495,1,64,127,36
As Long As You Love Me,Rock,136.0,682,300.88235294117646,215.00000000000009,1,100,100,23
As the Canon in D,Unknown,311.9304307833333,2198,422.7865799076326,282.0203532224522,1,31,96,34
As,Unknown,294.03301408333334,956,195.0801347216858,111.60022320044588,1,1,1,16
Ases Death,Unknown,144.0,563,234.58333333333331,74.99999999999991,1,60,100,47
Ases Tod,Unknown,216.0,424,117.77777777777776,61.11111111111105,1,24,127,45
Ash Wednesday,Pop,186.71875,1004,322.6242677824268,158.8440922861803,1,84,127,41
Aspettando,World,264.9576255,834,188.86038816799407,91.43515168604246,1,43,111,35
Assassine,World,271.53457572656254,713,157.5489967917743,184.06119178671835,1,2,116,38
Assurdo Pensare,Pop,214.99479166666663,547,152.6548608251169,105.93103448275862,1,1,104,28
Asteroidensturm,Electronic,260.3580729166667,770,177.44792578330126,123.45153488372092,1,40,119,26
At The Beginning (LP Version),Unknown,219.14133356666667,1318,360.8630043128877,160.34510372850448,1,110,122,44
At The Beginning,Unknown,218.90088,464,127.18085007241632,120.628027604772,1,76,100,30
Atelier_Iris_Eternal_Mana_EternalManaThemeWhiteNightImagination,Soundtracks,78.999921,500,379.74721519025314,201.1430582859154,1,110,110,39
Atlantic,Rock,280.32,1411,302.01198630136986,199.8239436619719,1,96,96,40
Atlantis Falls,Rock,305.33070822083334,1280,251.53054682090368,123.78217306593356,1,60,127,36
Au fond du temple saint,Rock,260.41640625,2414,556.1861561861562,258.438865237019,1,9,64,53
Au Revoir,World,183.87095777604165,668,217.97895918298423,234.87451451876044,1,50,127,25
Aubrey (LP Version),Rock,218.9580267916667,288,78.91923513012613,67.02866526870282,1,19,96,32
Auf dem Wasser zu singen_ S 558 No2 piano transcription after Schubert,Classical,306.2604408,3906,765.2310542877008,231.7004299772229,1,36,127,58
Auf dich und mich,Rock,262.33333333333337,1155,264.1677255400254,138.46153846153868,1,6,124,26
Auf Flügeln des Gesanges_ Op34_ No2 - Arr Liszt,Classical,205.37676025,1367,399.3635886560832,248.32838780451,1,36,127,60
"Auf Wiedersehen, My Dear",Unknown,97.25,715,441.1311053984576,157.5,1,100,100,37
Auf Wiedersehn,Pop,139.9625,1150,492.9891935339823,168.0,1,30,125,40
Aufzug,Unknown,237.81875,903,227.82055662137657,128.76176940842055,1,100,100,30
Augies Great Municipal Band,Soundtracks,78.6,302,230.5343511450382,194.1176470588235,1,63,100,15
Aurora,Rock,299.9833333333333,391,78.20434468581588,91.01123595505526,1,44,121,18
Aus Holbergs Zeit_ op 40 Air - Andante Religioso,Classical,280.0,1536,329.1428571428571,168.17518248174903,1,2,119,52
Austrian Dance,Unknown,65.1,311,286.6359447004608,150.0,1,52,99,29
AUTUMN LEAVES,Jazz,156.21484375,688,264.25145657773,184.0255591054313,1,60,123,48
Autumn Nocturne,Unknown,84.0,716,511.4285714285714,199.2857142857144,1,100,100,53
Autumn,Classical,82.241319,361,263.3712623213156,161.3914227015362,1,38,120,20
Avalanche,Rock,215.7237705,1476,410.5249958997912,157.6838935006296,1,40,127,32
Avaruus - Walking in the Air -,Rap,195.885,476,145.79983153380812,154.37122604358103,1,48,127,31
Ave Maria-Bach,Unknown,154.79817708333331,748,289.9258947722589,232.7875647668405,1,10,117,40
Ave Maria,Ambient,122.975,982,479.1217727180321,160.00832076551038,1,74,74,45
Ave Maria_ Ellens Gesang III_ D839,Unknown,243.175,2148,529.9886912717179,248.0279580629057,1,1,124,52
Ave Verum,Classical,110.4,313,170.10869565217394,95.8333333333332,1,60,100,32
Averti Addosso,Pop,99.85250395,426,255.97755678514457,60.99997255001235,1,46,113,25
Avery Island  April 1st,Rock,129.33827708333334,983,456.0134967779018,231.82589680338347,1,117,127,18
Avevo Un Cuore Che Ti Amava Tanto,Folk,194.63963394375003,583,179.7167374970971,142.69624826262074,1,54,127,39
Avisa A Vizinha (Vixe Maria),World,188.51970703333336,538,171.22878296374802,58.01405865526885,1,80,127,16
Awakening,Religious,318.88334021875,547,102.92165146503385,243.9998902000504,1,59,79,31
Away (Album Version),Rock,149.09076,793,319.13446547592895,162.01617150327493,1,31,116,26
Away In a Manger,Folk,163.31875000000002,1197,439.7535494240557,177.230769230769,1,73,110,50
Awuamarine Terrace,Religious,184.67578125,742,241.0711339552002,135.52941176470588,1,59,127,48
Ayrton,Pop,261.094710546875,466,107.08757730647427,86.6367295570148,1,25,97,26
Az Operaház Fantomja,Rap,207.375,201,58.155515370705245,127.5,1,110,110,26
Aïda (Gloire A LEgypte - Verdi),Unknown,93.860009375,885,565.7361463480037,162.30336520289717,1,63,127,40
Aún,Latin,205.8574335520833,864,251.82476583671252,116.6134619484771,1,17,121,36
B major_ Op 32_ n 1,Classical,312.44,1231,236.39738829855327,188.13905930470327,1,11,96,56
Babooshka,Rock,197.9951171875,795,240.91503203499929,117.07317073170732,1,100,100,25
Baby Blue live (Album Version),Rock,221.1597107416667,1166,316.3324810173912,182.9514464004852,1,67,127,31
Baby Can I Hold You (LP Version),Rock,252.1545409583333,966,229.85903715918985,128.0688736615208,1,100,127,45
Baby Can I Hold You,Rock,204.0170839125,226,66.46502214400678,112.74686057247546,1,58,123,15
Baby I Lied,Rock,224.5000299333333,540,144.32069345211838,109.30691611881385,1,88,127,18
Baby I Love Your Way,Unknown,281.78371916666663,3044,648.1566803793015,189.7322541051061,1,11,116,68
Baby Make It Soon,Rock,187.56682916666668,370,118.35781464468695,85.25017050034116,1,1,90,14
Baby One More Time,Pop,109.636254,441,241.34352492561447,194.1178411766646,1,100,100,23
Baby Phifes Return,Rock,89.09266386666667,377,253.89295839051792,191.6449483476273,1,57,126,27
Baby Talk To Me,Soundtracks,161.76453333333333,608,225.51296781989296,123.92536583191706,1,54,54,51
Babylon (Radio Mix 1),Rock,264.1265332395833,1710,388.45018234852535,154.48284101153868,1,47,127,13
Babylon,Rock,53.057400925,158,178.6744136487307,184.2190140666546,1,100,100,23
Babys House (Digitally Remastered 90),Rock,240.20833333333331,749,187.0875975715525,108.11435171816316,1,16,77,31
Bach_ JS  Well-Tempered Clavier Book 1  Prelude No20 in A minor BWV865,Classical,57.12588984375,612,642.7908624344595,262.3897725198292,1,16,73,44
Bach_ JS  Well-Tempered Clavier Book 1  Prelude No6 in D minor BWV851,Classical,118.63635375,784,396.5057801685851,165.9753345798274,1,26,123,47
Back Again,Rock,223.16666666666663,186,50.00746825989545,124.4956772334294,1,80,80,22
Back For Good,World,164.841966375,304,110.65143422583128,79.04757161907615,1,49,127,24
Back To Back,Rock,228.68671875,1237,324.5487993604788,151.55356758437583,1,115,127,54
Back To The 80s Interlude,Unknown,88.61427791666667,95,64.3237199919443,174.00130500978776,1,1,1,14
Backroads,Rock,227.17666325520835,2523,666.3536554806291,161.82533135644292,1,44,127,22
Backstep CindyPurple Bamboo,Rock,270.93154725,485,107.40720412727796,169.71445542874113,1,21,127,25
Bad Day (Album Version),Rock,240.1833333333333,1361,339.9902851988064,122.7272727272716,1,29,127,34
Bad Girl (Album Version),Pop,309.8511911458333,664,128.5778500727114,65.47425892526748,1,14,72,28
Bad Romance,Pop,292.43658,1571,322.3262972094668,206.68448955037704,1,77,127,22
Bad Sneakers,Rock,200.659375,880,263.1324850882247,148.7673162714266,1,48,127,43
Bad Times_ The (Reprise),Unknown,48.0078125,92,114.9812855980472,65.88235294117648,1,99,101,26
Bad,Soul,115.2,762,396.875,203.1250000000005,1,96,127,20
Badge,Rock,164.44428,1114,406.4598659193254,178.1823829235333,1,28,123,26
Badinerie,Ambient,151.384136,814,322.62297285892623,206.74764265267564,1,48,64,37
Bagatelle in A minor for Piano_ WoO 59_ Für Elise,Classical,131.09731385,950,434.7915172786738,204.42063411085476,1,40,119,56
Bagatelle No2,Classical,74.0,199,161.35135135135135,98.82352941176472,1,100,100,24
Bagatelle,Classical,71.5,267,224.05594405594405,128.8421052631579,1,100,100,28
Bahnsteig,Electronic,224.06985615,544,145.6688577429606,201.33566985594211,1,1,127,28
Baila Mi Ritmo,Rap,237.1125,216,54.65759924086668,60.0,1,111,111,10
Baila Para Mi,Rock,204.0582375,1229,361.3674258065666,156.1342643148633,1,1,127,38
Bailamos,Latin,214.1145833333333,583,163.37046947214793,78.9041095890412,1,41,64,17
Baldurs_Gate_SafeinBeregost,Soundtracks,72.0,298,248.33333333333331,155.54828150572828,1,100,100,51
Ball And Chain,Rock,180.58236561458327,279,92.70008144498536,64.14549624002719,1,51,95,20
Ballad,Classical,53.5,284,318.50467289719626,225.15463917525764,1,100,100,23
Ballade in G Minor_ Op 118No 3,Classical,224.0,2436,652.5,202.08609899488167,1,2,118,57
Ballade Kréyòl,Latin,98.791015625,468,284.2363733417686,153.00129926375052,1,13,116,38
Ballade Pour Adeline,Ambient,169.62760416666666,844,298.53631576523327,193.6842105263159,1,64,127,39
Ballet CCLXVIII (Terpsichore),Unknown,66.782464,405,363.8679758806144,194.06292046966104,1,72,96,30
