Title,Tags,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
2LcwMUWlCAQ,"emotional, classical, new age, relaxing, inspirational, soothing, peaceful, calming, beautiful",233.0302083333333,1506,387.760885793598,204.29154105337724,1,29.0,111.0,45
2LS3MZDo0QE,"calming, old pop, piano cover, D major",258.3875,1737,403.3476851627884,195.9385630347377,1,18.0,89.0,46
2n3Zdw-wT14,"upbeat, happy, instrumental worship, piano worship",242.49958333333333,2646,654.6815372535003,206.5549811902889,1,32.0,89.0,45
2nuUiZGvKTc,"blues, relaxing, midnight",200.97395833333331,803,239.73255241402543,169.28728875826607,1,24.0,95.0,45
2ohQJko87dc,"K-pop, emotional, soothing, practice, accompaniment",240.06458333333333,1384,345.90691740937774,149.8805161701448,1,26.0,94.0,16
2On97aqqfqY,"cinematic, fantasy, magical, enchanting, virtuosic",137.00520833333334,1639,717.7829310017107,206.06060606060475,1,28.0,99.0,75
2pn8tmGVobw,"K-pop, emotional, cover, idol",191.58533333333332,2069,647.9619177529247,203.32856389788344,1,29.0,99.0,36
2RTdLGlobA4,"classical, challenging, technical",238.15,2689,677.4721813982784,203.55097038958064,1,16.0,107.0,72
2s1ZIw2WYMc,"sad, emotional, relaxing, doom, gothic, atmospheric",266.1927083333333,1078,242.98186229431215,188.46340281143935,1,26.0,99.0,34
2sXWMBE8jhg,"New Age, Neoclassical, Instrumental, Theme Music",107.8,1143,636.1781076066791,174.54545454545453,1,33.0,91.0,27
2T9m-fj8K9c,"horror, suspenseful, cinematic, classic",207.79925,1841,531.5707347355682,280.0621904414686,1,22.0,95.0,29
2vbeLccWH9k,"playful, uplifting, orchestral, medley",86.01875,515,359.2240063939548,166.11980521015556,1,15.0,80.0,34
2vIIzS8CfPQ,"romantic, relaxing, meditative, classical, contemporary, soft, improvisational",217.19966666666664,1879,519.0615700760744,207.01552616446253,1,14.0,106.0,55
2w9BrhllVhY,"drama, OST, emotional, piano cover, Korean",208.71604166666668,1126,323.69337526962966,152.8811190048581,1,13.0,98.0,45
2wln5YaVwd0,"relaxing, study",186.059375,1238,399.2273971682427,170.82771636559704,1,16.0,101.0,50
2wpnU-6j-Z0,"sacred, worship, praise, inspirational, contemporary Christian, meditation, relaxing, uplifting, majestic",324.028125,2145,397.18774411943406,164.534315567917,1,38.0,101.0,52
2xOgEwj03Mg,"energetic, classical, playful, joyful",156.58958333333334,2073,794.3057089259343,245.5294650093145,1,44.0,94.0,46
2XX9nq6nFt8,"nostalgic, reflective, soothing, pop",225.50729166666667,2076,552.3546448516539,187.7094972067046,1,26.0,112.0,42
2YbCTC967Wg,"sad, nostalgic, crying, sadness, anxiety, stress relief, depression, desolation, loneliness, heartache, negative thoughts, meditation, studying, sleeping, creativity, coding, programming, vlog, romantic, emotional, dark, spooky, Halloween",114.0,1134,596.8421052631579,267.59975300655674,1,51.0,94.0,51
2yjhszAnI5k,"happy, joyful, uplifting, romantic, relaxing, calming, chill, soft, motivating, stress relief, spring, instrumental, piano, copyright free, no copyright, royalty free, meditation, studying, creativity, programming, anxiety, Japanese",199.979125,2313,693.9724333727333,244.15373405321543,1,13.0,96.0,45
2z5nsNnHhFs,"Sweden, Creepy, Classical, Old, Videogame",257.01727953541666,1127,263.09515112069363,171.49583409804228,1,22.0,95.0,41
2ZkpxKZNnqY,"inspirational, tutorial, easy-listening, synthetic",228.05,1310,344.6612584959439,174.7262503699315,1,32.0,89.0,24
3-BIlxjKkKo,"meme, easy",73.109375,527,432.5026715110066,242.52631578947384,1,28.0,94.0,16
3-ncuyl1ZFo,"haunting, horror, Bollywood, instrumental",243.021875,1511,373.0528373217432,154.90116982654297,1,24.0,99.0,56
30dabETgGy4,"emotional, anime, solo, beautiful, favorite, soft, expressive, touching, gentle, melancholic, heartfelt, soothing",161.48854166666666,1256,466.6584961523328,212.31399317406184,1,22.0,98.0,54
31H2BLY_part_15,"romantic, love, beautiful, relaxing, happy, sad",109.59270833333332,826,452.2198671216341,179.0419416648925,1,21.0,85.0,24
32rtew1B6y4,"dance, tutorial, meme, TikTok, easy, expert, calm, Russian, ragtime, romantic",231.48958333333331,3169,821.3760518381856,218.81459090723249,1,14.0,106.0,58
34cdN1xhQtc,"spooky, scary, Halloween, tutorial",72.5,338,279.7241379310345,169.25412605906268,1,64.0,88.0,23
34ftABV3koU,"emotional, educational, anime, tutorial",109.76979166666666,638,348.7298228299756,188.5354595048265,1,26.0,87.0,18
37nRQdL7ABQ,"beautiful, piano cover, K-pop, emotional, soothing",203.5,2007,591.7444717444718,224.90357602019063,1,34.0,98.0,57
3BEAnRuuseQ,"challenging, advanced, tutorial",117.26979166666666,1732,886.1617175494542,183.33001790332185,1,44.0,110.0,56
3bEyKPCXJBw,"intense, classical, emotional",73.575,799,651.5800203873598,204.38416653524848,1,31.0,102.0,54
3cDvi2-xqk8,"romantic, sentimental, cinematic, soothing, melodic",293.0,1765,361.4334470989761,154.185593770279,1,55.0,95.0,33
3cYv_-pvCVg,"nostalgic, romantic, cinematic, Disney",262.3302083333333,1577,360.690446598395,214.67889908256868,1,24.0,89.0,54
3CzmFmpfJYQ,"classical, solo, instrumental, reflective, emotional, melodic, lyrical, Italian",125.60416666666669,616,294.25775418809087,139.46731234866814,1,12.0,84.0,50
3dbHuxGVwOw,"piano cover, upbeat",168.56041666666667,1804,642.1436428580257,263.6204651162805,1,35.0,94.0,38
3dm8WS2hLS4,"cinematic, fantasy, magical, progressive, tutorial",231.0145833333333,3319,862.0235014023286,214.14369999191783,1,37.0,99.0,78
3DzO8ikLEhY,"emotional, cover, Latin, Urban, Pop",225.22291666666663,1575,419.58430073908255,179.2603335750544,1,14.0,75.0,35
3E2PQgefj74,"blues, instrumental, emotional, nostalgic",178.0,1214,409.2134831460674,186.8412999571565,1,20.0,82.0,62
3exdiPRtiQI,"Bossa Nova, soothing, relaxed, mellow",265.94895833333334,1456,328.4840841170181,159.46379134489436,1,43.0,95.0,44
3Fah4Bpz2XQ,"electrifying, intense, catchy, iconic, popular, exciting, powerful, immersive, emotional",223.97708333333333,2221,594.9715837743818,230.75242188069117,1,37.0,89.0,39
3goUkYI17Ko,"personal satisfaction, overcoming obstacles, epic, new age, relaxing, solo piano, classical, soundtrack",118.69895833333334,903,456.4488244947389,230.04998529844173,1,25.0,81.0,26
3H0SRv8QNwk,"classical, early romantic era, polish classical, energetic, piano cover, visualizer",140.48958333333334,2143,915.227997330763,214.8880791254537,1,14.0,104.0,61
3H3HBpiGyrM,"Christmas, Classical, Arrangement, Cover, Relaxing, Holiday",222.378125,2306,622.1834993887102,208.72172935148697,1,17.0,106.0,50
3HhRnVOL-vo,"piano, instrumental",239.16979166666667,1099,275.7037146727177,172.23088923556907,1,23.0,96.0,35
3i9TmR0_part_4,"dark, beautiful, medley, compilation, covers",132.87916666666666,1642,741.4254805431,207.65155974102515,1,16.0,105.0,67
3JFmXSws6zA,"epic, cinematic, instrumental, fantasy, atmospheric, dramatic",170.69833333333335,1892,665.0328552319393,207.10255559242853,1,9.0,103.0,43
3K716OlhUwE,"emotional, beautiful, solo, reflective, melancholic",125.43020833333333,491,234.87165007100563,165.90316828967252,1,32.0,91.0,27
3kAHood6Ep4,"anime, piano, tutorial, dark, epic",196.04785416666667,3274,1002.0002556773712,251.03338886481345,1,15.0,109.0,67
3KAukalwsKU,"Christmas, festive, joyful, medley, traditional, holiday",163.0,1466,539.6319018404907,190.02199328625923,1,33.0,92.0,58
3kIAwbQFylQ,"adventurous, challenging, fantasy, video game",130.48958333333334,1568,720.9770894867087,171.77297840281193,1,33.0,89.0,52
3kmYdlUl1b4,"Latin, Urban, Pop, Piano Covers",197.56041666666667,1430,434.29752501871786,175.09261897976623,1,35.0,100.0,35
3kUMoHK29wo,"anime, opening song, popular, Japanese band",234.1783333333333,3643,933.3912189428283,228.5162314140824,1,43.0,106.0,71
3KW8YE0GSlI,"melancholic, cinematic, instrumental, soundtrack",308.41875,1224,238.11781871238372,158.64854939405032,1,15.0,81.0,37
3KyaCATkaPQ,"soft, romantic, sentimental, soothing",137.24479166666666,598,261.43068574247656,158.64126692678371,1,36.0,90.0,44
3kZAzknRSFA,"romantic, classical, soothing, cinematic",330.684375,1229,222.9920902673433,169.228390289159,1,9.0,85.0,44
3LcIp5p5LHg,"downtempo, epicore, relax, classical, nature",163.56041666666667,2565,940.9367078933626,165.41791684526362,1,22.0,97.0,41
3ldz9oFM4FE,"Disney, soundtrack, challenging, emotional, orchestral, fantasy, longing, adventurous",201.48958333333331,2716,808.7763015044201,224.52334547919548,1,39.0,104.0,68
3LgyRDxAtOw,"sad, instrumental, emotional",264.0,4134,939.5454545454544,210.15228426395956,1,15.0,100.0,51
3m8uz91_part_3,"relaxing, calming, Disney, cover, piano, soundtrack, singalong",123.0,885,431.7073170731708,199.13754646840096,1,24.0,96.0,60
3mfgu2xUApk,"soft, soothing, melancholic, easy-listening, ballad",233.471875,1345,345.65191203437246,184.50166317605152,1,9.0,85.0,43
3pKS_peEJoQ,"dramatic, creepy, emotional, cinematic, suspenseful",114.0,1273,670.0,224.27879961277816,1,28.0,99.0,51
3Prkrec0Vls,"exciting, cover, Korean Pop",210.303125,3044,868.4607040432709,236.575875486381,1,18.0,111.0,57
3QX_UHpYTz4,"dramatic, rock, theatrical",175.33645833333333,1821,623.1447871057431,175.71690054911485,1,33.0,109.0,68
3U-J0cnwipg,"emotional, anime, solo, tutorial",147.66354166666667,1627,661.0975119394457,217.8256611165525,1,41.0,105.0,36
3UMIzs2IX7Q,"distorted, cover, Tiktok",307.409375,2582,503.9534009006719,170.69701280227576,1,37.0,82.0,51
3vaadyy_WMQ,"Latin, Urban, Pop, Piano Cover, Emotional, Romantic",206.121875,1562,454.68245425188377,191.87208527648204,1,27.0,89.0,35
3vTyVf5OoY4,"cute, piano",217.07916666666665,3243,896.3550164110636,234.6232179226064,1,23.0,91.0,74
3X22scyMf3Q,"beautiful, original",172.94895833333334,1329,461.0608862200432,206.95915279879043,1,40.0,98.0,37
3XAqlRW_part_12,"relaxing, sad, classical, soft, calm, beautiful, romantic, instrumental, love",78.59895833333333,1132,864.1335895566895,219.89036805011716,1,18.0,88.0,30
3XQClrEB_ec,"easy, love, instrumental, synthetic",360.14375,1535,255.7312184370824,95.86926917839264,1,22.0,75.0,27
3y2yT4M6m8E,"piano cover, Only Piano",257.390625,1107,258.05135676561645,169.52985826039944,1,25.0,94.0,36
3yVU5eb0bpI,"creepy, game, kpop, pop, acoustic, new age",104.46458333333334,1275,732.3056059669345,177.91704904089377,1,32.0,99.0,40
3Z9DToyig1U,"ragtime, cheerful, playful, historical",175.31041666666667,2869,981.9154119478544,198.61473419087875,1,36.0,96.0,61
3ZlQQErFKVs,"piano cover, solo",197.8395833333333,1297,393.3489885534366,148.5849056603785,1,32.0,82.0,39
3ZXOSEriSvw,"sentimental, classical, romantic, waltz",65.50227083333334,509,466.2433776946028,201.8764153995471,1,8.0,96.0,28
3_MxhSS86oU,"epic, cinematic, emotional, instrumental",313.80833333333334,3672,702.0846057837853,180.2136152767289,1,19.0,99.0,59
4-YBcvavYSs,"playful, lively, energetic, circus, carnival, dramatic, menacing, haunting, emotional, touching, romantic, easy listening, children, orchestral",146.65,1649,674.6675758608933,221.66680460150653,1,48.0,91.0,39
4218aj_sTtU,"K-pop, piano cover, collaboration, emotional, soothing",163.93854166666665,1627,595.4670512958998,191.78690344062173,1,39.0,99.0,31
42fwefSeJ58,"nostalgic, emotional, cinematic, family-friendly, sentimental",184.35416666666663,815,265.2503107695785,180.2190161654791,1,25.0,94.0,50
439t6pARyAE,"tense, eerie, suspenseful, horror-themed, beginner-friendly",187.1052083333333,666,213.56968283218555,166.03524954702695,1,20.0,108.0,33
43F609zMrqE,"horror, ambient, relaxing, soundtrack, videogame, cover",74.0,571,462.97297297297297,143.4508522063974,1,32.0,64.0,18
44cwfvXydvs,"emotional, dramatic, intense, Japanese, anime, soundtrack",338.98020833333334,4346,769.2484504687773,188.03046789989276,1,9.0,106.0,65
44RtsdC3kWs,"relaxing, healing, new age",170.8,1688,592.9742388758782,223.0994272528748,1,19.0,105.0,44
45JSgInrMOc,"happy, funk",139.6326666666667,1796,771.7391823307822,192.06566347469283,1,30.0,100.0,64
45U-bOHdltg,"easy listening, new age, contemporary, instrumental, relaxing",267.6875,1617,362.43754377772586,189.47368421052727,1,9.0,98.0,40
46lpOEX6Oao,"classical, instrumental, solo, celebration",180.42916666666667,2804,932.4434796665358,220.6583427922827,1,22.0,117.0,56
496zKOhP4bI,"celebratory, energetic, pop, idol",210.06875,3342,954.5446431227872,240.1122019635359,1,30.0,110.0,61
4A5eqL7PjWQ,"Easy, Piano, Education, Classes",122.2795,670,328.75502434995235,163.34633108826642,1,24.0,90.0,26
4bmQ4vrBxpU,"nostalgic, sentimental, soothing, classical",221.1520833333333,1575,427.3077539023862,182.0359281437129,1,9.0,93.0,64
4Bs5ihKtDqk,"emotional, ballad, sentimental",280.653125,2529,540.6674164059281,172.59187450427538,1,21.0,106.0,59
4C33UXZW_Xk,"scary, horror, fear, soundtrack, bgm, ost, cinematic",116.959375,607,311.3901728698533,102.23864377309278,1,23.0,81.0,24
4eWzI1__03I,"sad, emotional, cinematic, relaxing, instrumental, background, film",248.84895833333331,1211,291.9843445865338,98.48869277440708,1,22.0,93.0,45
4Ezjg3CPWL0,"intense, challenging, dramatic, anime",269.21875,3995,890.354033662217,180.52889324192225,1,26.0,99.0,48
4fJy8bV07vU,"anime, tutorial, easy, cyberpunk",310.359375,1423,275.10043800030206,196.39551875304764,1,19.0,100.0,17
4foYBbVWKLw,"emotional, soothing, tutorial, cover, easy-listening, educational, solo",298.20625,1567,315.2851424140171,142.36569987389657,1,31.0,91.0,27
4gv0LiOe4dg,"challenging, classical, technical, intense",352.4996666666667,5697,969.7030446364488,213.6729077861112,1,22.0,96.0,76
4h17wHxldrQ,"romantic, epic, Bollywood, instrumental, karaoke, sing-along, cover",80.009375,678,508.44041713861657,211.1127400674387,1,20.0,84.0,20
4h2ZKLjCgdU,"sentimental, reflective, soft, easy-listening",337.571875,1367,242.9704785092064,161.98934280639216,1,22.0,89.0,48
4HjeLVW5ZMg,"Latin, instrumental, cover, relaxing",224.0,2611,699.375,197.48007199794216,1,15.0,85.0,34
4Hu-wuVFpPU,"Christian, gospel, hymn, worship, meditative, contemplative, tender",140.24791666666667,741,317.0100565962061,174.576573364236,1,28.0,98.0,47
4h_6aRAxcwU,"dark, creepy, sad, horror, ambient, mellow, mystic, minor key",147.775,878,356.4879039079682,141.8282548476453,1,22.0,89.0,49
4iLw90GlYgc,"romantic, nostalgic, Bollywood, love, soothing, melodic",223.45520833333333,2444,656.23889948116,207.98175598631204,1,14.0,88.0,32
4JdoNozqEVI,"rock, metal, goth",348.4375,3654,629.2089686098655,203.7526914795424,1,20.0,102.0,50
4JjtAcSJJQk,"Broadway, musical, popular",113.86979166666669,1639,863.617984723048,184.8960973137355,1,43.0,111.0,56
4jU87NOrJzE,"Epic, Passionate",259.0,2888,669.0347490347491,254.26858901668552,1,17.0,98.0,28
4ljcIQzYCeQ,"intense, classical, early romantic era, polish classical, emotional, virtuosic, dramatic",130.48854166666666,2045,940.3124476127374,200.1111728738184,1,11.0,99.0,59
4lXaJBo0ZKc,"emotional, romantic, cinematic, soothing, instrumental, cover, Bollywood",241.11435416666663,3326,827.6570703959713,210.14535053412,1,8.0,91.0,37
4MM8IBREg5w,"dramatic, emotional, instrumental, accompaniment, soundtrack",326.8177083333333,1612,295.9447959330029,112.4268054651919,1,39.0,91.0,48
4mqgSq4_part_2,,289.98958333333337,3050,631.0571500413089,203.9848489514434,1,7.0,85.0,48
4n8tinuNYmQ,"romantic, sad, beautiful, musical theatre",185.11458333333331,1003,325.0959428282032,157.16234652114588,1,25.0,97.0,46
4O63_nKvmGU,"peaceful, serene, tranquil",173.02916666666667,1180,409.1795699183664,182.11839100649635,1,39.0,92.0,60
4OA4gxKHcTQ,"korean instrumental, cute, baby",143.5,1592,665.6445993031359,193.20097905901568,1,21.0,93.0,64
4p0nzjvG2s8,"swing, upbeat, advanced, solo",239.56041666666667,2301,576.3055596622286,214.73197069032105,1,14.0,94.0,56
4P7pRuqWzIU,"romantic, sentimental, calming",361.8020833333333,1690,280.26372613940634,158.4049501546919,1,20.0,100.0,56
4pfNSruFno4,Energetic,202.50018749791664,3223,954.9620787486408,207.65208341330643,1,23.0,91.0,42
4pgUj4P7fWk,"melancholic, reflective, acoustic, soft, emotional",256.35520833333334,3166,741.0030840996176,172.47534053546354,1,28.0,98.0,45
4PJJlYWQzIc,"Folk, Fusion, Korean, Emotional",223.6208333333333,2368,635.3611954759731,201.34831460674295,1,17.0,103.0,67
4PPVF_ZFwyM,"blues, relaxing, piano",256.29375,2542,595.098397834516,202.7217268887828,1,27.0,110.0,63
4PQkloCC95M,"accompaniment, rhythmic",298.4552083333333,1416,284.6658313468311,134.79747974797456,1,32.0,84.0,39
4pwOYkmixPg,"romantic, soothing, emotional, instrumental, cover",238.82916666666665,2018,506.9732549416424,159.61653684841193,1,15.0,93.0,34
4qATAOD7suQ,"ambient, atmospheric",320.6302083333333,2589,484.48335797014346,215.1180161338601,1,4.0,93.0,54
4QAxUvw9ays,"funk, groove, synthetic",170.19479166666667,1348,475.220182756278,238.3625992618268,1,43.0,100.0,44
4R8KZVtRIhU,"Ragtime, Waltz, Sentimental, Novelty, Cakewalk, March",212.50416666666663,3018,852.1244681476834,169.3775766137171,1,55.0,90.0,45
4RIKsRVJaVQ,"romantic, Bollywood, emotional, soft, cover, instrumental",241.48958333333331,2359,586.1122374153474,212.5802310654692,1,21.0,83.0,30
4rLWrrffFYk,"playful, classical, sonata",201.56979166666667,2508,746.5404352297332,228.50826984565552,1,36.0,97.0,46
4s7RyHz7-Ys,"ambient, fourth world, evocative, thought-provoking, spontaneous, mutable, improvisational",295.93333333333334,1325,268.6415859427799,160.3426124197002,1,10.0,92.0,30
4SETZLJhcDc,"calming, easy-listening, pop",259.3895833333333,985,227.84261125880468,147.98418972332018,1,22.0,85.0,32
4sZHzDqvKHY,"piano, guitar",242.878125,1540,380.4377195352607,139.56587582029206,1,20.0,99.0,49
4T2viXj0lWc,"K-Pop, retro, 1980s, 1990s",224.0,1646,440.8928571428571,189.71953288750933,1,55.0,90.0,53
4TgrIl9cgxE,"sad, relaxing, instrumental, emotional, soothing, romantic",298.28541666666666,1984,399.08085795902974,201.6100805040258,1,17.0,100.0,48
4TI7f9sCCD4,"healing, cheerful, warm, festive",190.04895833333333,3095,977.1166420933204,239.4742724305963,1,18.0,108.0,51
4VARNHUh4wg,"romantic, OST, cover",207.83645833333333,747,215.65032602757577,147.57405924739868,1,28.0,88.0,52
4WgUuizFOtg,"upbeat, syncopated, spiritual, Christian, worship, praise, happy, bright",156.91875,1478,565.1332297765564,178.9437348981664,1,44.0,94.0,45
4wlMvmb9zBQ,"sad, autumn, emotional, instrumental, improvisation",258.18854166666665,1604,372.75085632673154,158.12328425255757,1,14.0,99.0,36
4x0Ad1LbsLc,"K-pop, intermediate",201.06041666666667,1879,560.7269788309899,229.69739619985936,1,21.0,86.0,54
4x3ZTGPd7Ms,"Negro spiritual, Spiritual music, African American spirituals, Hymn",235.76666666666665,1465,372.82624063339466,183.53427488804667,1,38.0,92.0,66
4xAK6rBPs50,"cinematic, emotional, fantasy, mysterious",162.09895833333334,2076,768.4194968351379,202.15418129009367,1,20.0,108.0,74
4Xdlo9VHBpg,"relaxing, study, calm, bedtime",219.415625,2470,675.4304758378078,212.99524564183795,1,37.0,94.0,58
