Title,Agreements_2,Agreements_3,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
YubsCfqe2yc,"Pop-Piano Cover,Relaxing/Calm,Tense,Mysterious",,30.98958333333333,211,408.52436974789913,222.0163372113584,1,31,87,14
yWN2VHPEeYM,"Powerful,Intense/Grand,Upbeat/Energetic",Bright,31.48958333333333,502,956.5067813430368,219.0634656524852,1,37,108,50
YXSRbGZasho,"Bright,Easy",,33.026441518750005,143,259.79183967273315,170.72279794669134,1,39,86,15
YXYbs3WjIZU,"Laid-back,Pop-Piano Cover,Easy","Happy,Relaxing/Calm,Emotional",39.63166666666667,208,314.8997014172169,158.77470831161554,1,35,91,33
yzb5JPFbO6w,"Tense,Mysterious,Emotional","New-age,Dreamy,Dark",30.98958333333333,332,642.7966386554622,200.8240887480192,1,42,93,58
YzsQ4NQrw4Q,Sad,"Emotional,Pop-Piano Cover,Relaxing/Calm",38.48645833333333,240,374.15757706985687,164.14933029353097,1,33,94,35
Z-Q72YA3DFg,"New-age,Relaxing/Calm",Emotional,30.58020833333333,299,586.6539496542562,201.25045972784125,1,44,93,35
z0k0PVe2S0I,Sad,"Emotional,Relaxing/Calm",31.63958333333333,131,248.42299334957528,189.47368421052616,1,12,90,27
z0nd5Qn4VzU,Dreamy,"Emotional,Relaxing/Calm,New-age",31.48958333333333,268,510.6450545815415,235.19804001633324,1,51,93,35
z278FNdETq0,"Sad,Laid-back,New-age","Emotional,Relaxing/Calm",31.7375,169,319.49586451358806,177.7503471686469,1,16,87,33
Z3UWh3tuHkA,"Pop-Piano Cover,Easy","Relaxing/Calm,Laid-back,New-age,Emotional",34.20625,183,320.99397040014617,172.9118841603391,1,15,86,29
Z6ZOgMU_part_2,"Relaxing/Calm,Sad,Emotional,Dark",,33.676800162499994,229,407.99600715331184,179.0571525011064,1,9,92,25
z7z76bgh_Zk,"Relaxing/Calm,Epic,Mysterious","Dreamy,New-age,Emotional",31.48958333333333,314,598.2930863380748,200.5105592945,1,36,92,30
zAmjEG6SNXg,"Sad,Dreamy,Dark,New-age","Tense,Mysterious",31.510416666666668,386,734.995041322314,163.56997971602442,1,38,70,16
zcETx8w_part_2,"Sad,Emotional","New-age,Relaxing/Calm",30.98958333333333,153,296.2285714285714,122.27445034116748,1,11,87,28
ZemUNg9XnY8,"Easy,Dreamy","Laid-back,Relaxing/Calm,Pop-Piano Cover,Emotional",36.378125,142,234.2066832746328,159.00621118012424,1,17,80,20
ZGyoc4Te0Qs,"Emotional,Pop-Piano Cover",Relaxing/Calm,30.98958333333333,276,534.3731092436974,225.7425742574257,1,27,86,33
zIyoH2mSzeI,Happy,"Pop-Piano Cover,Upbeat/Energetic",30.98958333333333,399,772.5176470588235,212.35023041474648,1,28,90,28
Zj0iyf4w1U0,"Sad,Relaxing/Calm,New-age",,36.55729166666666,147,241.2651374839721,180.4071689577172,1,16,79,29
ZJgxZXYpHA0,"Emotional,Sad,Dark,New-age",,30.98958333333333,314,607.946218487395,149.57507082152964,1,30,92,38
zlLMLr4oWl4,"Laid-back,Mysterious",Relaxing/Calm,31.488541666666663,165,314.4000793939594,109.54041204437384,1,18,87,25
Zmr4uaMcNRI_part_6,"Dreamy,New-age","Relaxing/Calm,Emotional",41.54895833333333,170,245.49351919171664,180.5013927576601,1,17,89,26
zN8ZxDRDvd8,Dreamy,"Mysterious,New-age",38.817708333333336,215,332.3225546759694,224.56140350877163,1,35,110,45
ZO2GP1_qzRE,"Tense,Sad,New-age,Mysterious,Emotional","Intense/Grand,Dreamy",30.98958333333333,443,857.70756302521,221.61594963273856,1,33,100,38
ZqI6-RubsoE,Dreamy,"New-age,Relaxing/Calm",42.834375,361,505.668636463121,210.90317331163573,1,14,110,27
zROSAak_part_3,"Bright,Relaxing/Calm",Emotional,31.53020833333333,320,608.9398394396907,254.30463576158928,1,26,81,23
ztIAQ5SFHBQ,,"Relaxing/Calm,New-age,Emotional",39.24270833333333,189,288.97088100230934,149.09404659188954,1,21,75,25
ZvHKVb5DWdU,"Laid-back,New-age,Relaxing/Calm,Emotional",,31.490625,176,335.3378981839834,193.14970059880213,1,27,75,31
zVIvl4PJl9I,"Classical,Dark",Tense,31.48958333333333,476,906.9665894806484,229.6854231280464,1,57,100,30
Zw3u8Ckcfr8,,"Emotional,New-age,Easy,Dreamy",40.07291666666666,171,256.03327268001044,180.18769551616256,1,30,90,36
zwzQxuEWkyQ,New-age,"Relaxing/Calm,Emotional",30.98958333333333,151,292.3563025210084,132.60007673615556,1,22,85,31
zxA-hA9ZJ1A,,"Emotional,Relaxing/Calm,New-age",30.589583333333334,203,398.1747599264456,155.35269709543576,1,43,87,34
z_xR3i3G2v4,"New-age,Laid-back,Relaxing/Calm",Emotional,38.985416666666666,178,273.94859188799234,150.5882352941178,1,41,88,25
_-1NBrIm68U,"Happy,Cute,Playful,Bright,Upbeat/Energetic",Pop-Piano Cover,30.98958333333333,434,840.2823529411764,197.71896799911457,1,61,105,38
_1GY7fqeCkw,"Sad,Laid-back,Emotional,Easy",Pop-Piano Cover,31.48958333333333,207,394.4161429043996,215.3462702510236,1,17,80,16
_44VzQgh9TM,"Upbeat/Energetic,Bright,Classical",,31.48958333333333,449,855.5210056235528,162.6676804431647,1,56,83,37
_hT8NfM_lpQ,"Tense,Sad,New-age,Dark",Emotional,43.036458333333336,196,273.2566864334987,193.1805477920627,1,27,96,34
_Kn-X-LKKOE,Dreamy,"Relaxing/Calm,New-age,Emotional",30.510416666666668,197,387.4086719016729,156.5825242718447,1,30,74,32
_PFHlsVgUFc,"Laid-back,Dreamy,Epic,Emotional",,36.384375,195,321.566606544705,162.3880597014926,1,31,100,38
_S1E7W5CSBU,Bright,"Pop-Piano Cover,Upbeat/Energetic",31.48958333333333,295,562.0906384386371,212.6932840987769,1,31,82,33
_UfHJvZYvko,Passionate,Pop-Piano Cover,32.84583333333333,386,705.1122669034631,185.17766497461884,1,38,108,38
_y4ASxQuabE,"Relaxing/Calm,Classical",Emotional,31.48958333333333,204,388.69996692027786,176.30083078268476,1,30,86,31
_yg7Vy9dKtE,,"Emotional,Relaxing/Calm,New-age,Dreamy",31.069791666666667,184,355.3290642706273,172.68487674883403,1,29,82,28
__asc-c5M1k,"Relaxing/Calm,New-age","Dreamy,Emotional",43.58920963958334,193,265.66207774238256,217.4452223413803,1,15,93,21
