Title,Genre,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
Pannonica - Live in Berlin  2018,Jazz,253.5989583333333,2086,493.5351502331027,205.7142857142869,1,28,101,60
Pannonica,Jazz,230.61979166666663,1227,319.2267214706746,174.83979763912268,1,32,104,72
Paprika,Jazz,238.3997395833333,3361,845.8901857546249,223.31974887101785,1,27,100,68
Parable For A Parrot,Jazz,325.20963541666663,3988,735.7715576090744,233.1326200547455,1,20,102,73
Parisian Hop,Jazz,159.34244791666666,1322,497.79579162410624,202.94300518134696,1,35,104,62
"Parisian Thoroughfare - Live At Maybeck Recital Hall  Berkeley, CA",Jazz,227.5,3120,822.8571428571429,215.932521087164,1,33,101,64
Parisian thoroughfare,Jazz,212.9505208333333,2714,764.6846758710088,214.24478512189185,1,16,98,64
"Parker's Mood - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990",Jazz,286.69921875,1567,327.93950541590027,179.12536443148784,1,22,105,75
Parker's Mood,Jazz,309.61979166666663,2055,398.2303564519657,200.6814397335672,1,16,111,76
Part VII - Live,Jazz,322.0390625,2126,396.1010164721865,219.2352422907488,1,26,103,57
Part VIII - Live,Jazz,316.6796875,2879,545.4723078820772,214.86370157817657,1,7,95,46
"Pass Me Not, O Gentle Savior",Jazz,230.4427083333333,2379,619.4164312351678,209.31183284124396,1,25,103,63
Pastel,Jazz,267.94921875,1690,378.4299147168161,182.89013169763763,1,18,103,79
Pastime Paradise - Live in Clearwater  2018,Jazz,355.88932291666663,2653,447.2738847444233,200.65739570164288,1,22,96,61
Pastime Paradise,Jazz,276.25,2123,461.10407239819,181.3663199325261,1,26,97,53
PCN,Jazz,276.12890625,2647,575.1661503204176,210.6514285714281,1,16,104,61
"Peace - Live At Maybeck Recital Hall  Berkeley, CA",Jazz,266.42447916666663,2467,555.5795791099339,199.88772646083476,1,23,100,66
"Peace - Live At Maybeck Recital Hall, Berkeley, CA  August 7, 1994",Jazz,362.5,3370,557.7931034482758,210.38808566148484,1,28,108,80
Peace,Jazz,312.5,1603,307.776,163.85409497591192,1,22,98,74
Peanut Butter,Jazz,367.8294270833333,3518,573.8529450287264,187.29169489229247,1,22,96,58
Pennies From Heaven,Jazz,242.6536458333333,2668,659.7057276854227,215.2396425670203,1,15,94,69
People Will Say We're in Love (From 'Oklahoma!'),Jazz,293.4114583333333,2438,498.5490370107393,211.54491017964443,1,17,94,64
People Will Say We're In Love,Jazz,140.05989583333331,671,287.4484502537977,128.94256259204678,1,28,96,49
Perdido - Live,Jazz,370.6197916666666,5703,923.2642392388876,209.3840457758357,1,15,110,78
"Perfume And Rain - Live At Maybeck Recital Hall, Berkeley, CA  March 29, 1992",Jazz,337.83203125,2950,523.929005029774,199.80487804878445,1,14,104,73
Play What You Hear - Instrumental,Jazz,317.5,3494,660.2834645669291,211.16089613033995,1,19,105,65
Play What's Written - Instrumental,Jazz,306.30338541666663,3303,647.0055815100259,217.0740643810475,1,26,99,73
Pleasant Moments,Jazz,282.0091145833333,2286,486.3672587414525,208.7130362349027,1,12,84,67
Please Be Kind,Jazz,305.79947916666663,3727,731.2635083924481,210.1231190150513,1,13,98,72
Please Don't Talk About Me When I'm Gone - Instrumental,Jazz,168.51953125,2359,839.9026448158364,204.5272969374158,1,22,94,68
Poinciana,Jazz,262.7434895833333,2189,499.8791795308915,205.68027773185705,1,14,99,75
Polka Dots and Moonbeams,Jazz,309.9427083333333,2257,436.9194575610412,173.71428571428646,1,19,90,75
Poor Butterfly,Jazz,288.6809895833333,1944,404.0446174455475,187.83629545084017,1,12,93,66
Popsicle Illusion,Jazz,257.8098958333333,2433,566.2311740522632,209.576156377007,1,27,103,76
Porto Rico,Jazz,194.90885416666663,2306,709.8702652147772,190.664671185844,1,22,92,66
Portrait -  Chris - Live in Paris  2018,Jazz,127.15104166666666,908,428.46680047515673,223.98205272013504,1,17,103,68
"Portrait 1 – Easton, Maryland",Jazz,121.01953125,658,326.22833349472256,203.22663252240653,1,33,97,52
Portrait 1 – Krakow,Jazz,140.33984375,619,264.6433044785259,185.24623115578024,1,21,96,51
Portrait 1 – Vilnius,Jazz,158.359375,765,289.8470646275284,206.86868686868817,1,24,90,52
"Portrait 2 – Easton, Maryland",Jazz,132.72916666666666,1083,489.568356615916,206.0069091648044,1,26,99,67
"Portrait 3 – Easton, Maryland",Jazz,142.08984375,1383,583.9967010309279,186.94684281701896,1,16,104,54
"Portrait 4 – Easton, Maryland",Jazz,205.359375,1740,508.377082857795,212.30364194822565,1,17,95,62
Portrait of Bert Williams,Jazz,164.44921875,1124,410.0962018100192,169.61963190184076,1,22,98,66
Portrait of Oum Keltoum,Jazz,262.5,1333,304.6857142857143,202.14959420925192,1,22,100,66
Pra Baden,Jazz,280.13932291666663,2613,559.6500996992754,206.07100483709092,1,19,100,56
Prelude -  Heartpiece,Jazz,126.26432291666666,1086,516.0602654401831,219.2794017675029,1,23,96,42
Prelude 2 (Op. 11),Jazz,317.6796875,1541,291.04788136635267,186.7026818444915,1,27,97,52
Prelude 4 (Op. 11),Jazz,284.35026041666663,1546,326.21739070706707,198.80814345422743,1,29,94,52
Prelude in C Major (After J. S. Bach's BWV 846),Jazz,209.91015625,1674,478.4904255913058,181.9709208400625,1,23,97,64
Prelude In C Major,Jazz,234.0091145833333,3184,816.3784574808452,191.7119083344708,1,27,99,72
"Prelude To A Kiss - Live At Maybeck Recital Hall, Berkeley, CA  January 20, 1991",Jazz,322.5,2136,397.3953488372093,199.12557193696057,1,18,100,69
"Prelude To A Kiss - Live At Maybeck Recital Hall, Berkeley, CA  September 5, 1993",Jazz,340.11979166666663,2947,519.8756565548291,207.47855917667368,1,17,106,72
Prelude to a Kiss,Jazz,359.56901041666663,3775,629.9208036241305,194.2147293700069,1,18,102,81
Prisoner Of Love,Jazz,257.31901041666663,2864,667.8091903188426,202.6179604261807,1,19,93,73
Psalm 8,Jazz,317.31510416666663,1573,297.4330523845088,138.88324873096334,1,11,100,62
"Pt. IV - Royal Festival Hall, London - Live",Jazz,355.87369791666663,3543,597.3467588205378,215.4432655997117,1,14,100,55
"Pt. IV - Salle Pleyel, Paris - Live",Jazz,287.5,3908,815.5826086956521,210.12875536480328,1,22,103,80
"Pt. IX - Royal Festival Hall, London - Live",Jazz,232.5,2389,616.516129032258,216.8470588235299,1,13,103,64
"Pt. VI - Salle Pleyel, Paris - Live",Jazz,325.97916666666663,3093,569.3001853390427,207.75473399458843,1,32,102,63
"Pt. X - Royal Festival Hall, London - Live",Jazz,307.5,3707,723.3170731707318,174.9043175707748,1,21,102,26
"Quadrille, Anyone - Live At Maybeck Recital Hall, Berkeley, CA  July 10, 1994",Jazz,362.5,3992,660.7448275862068,208.3068493150661,1,27,103,65
Quiet Now,Jazz,263.1927083333333,1422,324.1731145983813,155.5005624296982,1,21,100,65
Quincy,Jazz,321.73697916666663,2425,452.2327535269979,194.33926897844395,1,13,102,70
"Ramblin' - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993",Jazz,355.33203125,3756,634.2237124168637,202.3916123547724,1,20,105,68
Ramona's Fancy,Jazz,112.5,1256,669.8666666666667,217.3584905660393,1,14,91,55
Recorda Me,Jazz,291.4856770833333,3101,638.3160979357726,196.03976878612767,1,31,99,70
Red Velvet in Winter,Jazz,351.1731770833333,3253,555.7941572333807,216.95716395864065,1,11,102,68
Redd's Blues,Jazz,249.4700520833333,2449,589.0085754698763,213.52162400706064,1,12,95,69
Reflections In D,Jazz,245.359375,1679,410.58141756352296,164.94630654083917,1,18,101,76
Reflections,Jazz,306.2591145833333,1683,329.72079912587634,196.16460571659877,1,13,98,65
"Remember - Live At Maybeck Recital Hall, Berkeley, CA  January 5, 1992",Jazz,310.54947916666663,1447,279.56897636078526,163.72357434713118,1,12,108,68
Remember,Jazz,161.51953125,963,357.7276354929986,159.18715708189336,1,24,97,58
Remembering - for Thelonious Monk,Jazz,282.4453125,1676,356.033524188864,172.2488038277507,1,18,104,76
Reminds Me,Jazz,292.75,1898,389.000853970965,187.51592356687905,1,16,99,63
Requiem,Jazz,296.7395833333333,2131,430.8828588478956,210.4109589041113,1,10,97,59
Revenge With Music -  You and the Night and the Music,Jazz,203.6796875,2434,717.008169997315,218.82529367658177,1,18,96,69
Reverie,Jazz,292.8255208333333,2070,424.1433589754991,196.68772409083053,1,16,98,71
Rhythm-a-Ning,Jazz,161.12890625,1623,604.3608329898907,201.15243583027728,1,20,102,78
Rialto Ripples,Jazz,131.97916666666666,1907,866.9550118389898,207.33408323959543,1,28,85,58
Right As The Rain,Jazz,222.14713541666663,1405,379.4782221336506,204.41968430826304,1,12,84,63
Rio Cristal,Jazz,141.01953125,1283,545.8818315282126,193.77001455604076,1,20,88,54
Ritooria,Jazz,348.8450520833333,2172,373.57560103466426,201.6042000875077,1,16,110,72
Roach,Jazz,259.56901041666663,1882,435.028818805211,184.45020014127843,1,33,100,60
Road to Rio -  But Beautiful -  But Beautiful,Jazz,266.75,2355,529.7094657919399,196.17454766610496,1,20,91,81
Rockin' Chair - Live,Jazz,358.44921875,3761,629.545241546157,196.75491033304937,1,15,108,80
Rockin' Chair,Jazz,318.2591145833333,2893,545.404646862202,171.75718849839922,1,27,99,77
Ron's Place,Jazz,269.90885416666663,1924,427.699937285928,207.53090780642657,1,16,96,63
Roots of the Nile,Jazz,337.6692708333333,1844,327.65788763351713,209.23839009287929,1,15,99,56
Rose Got It Bad in Harlem,Jazz,347.453125,1872,323.26662769258445,159.82777179763104,1,20,107,75
"Rose Of The Rio Grande - Live At Maybeck Recital Hall, Berkeley, CA  September 29, 1991",Jazz,326.3294270833333,3762,691.6936729164755,212.03266996434093,1,16,109,77
Rose Room,Jazz,154.43880208333331,2195,852.7649672453189,210.65142857142823,1,18,89,70
Round Lights,Jazz,214.21875,1040,291.2910284463895,175.7437070938186,1,19,96,52
Round Midnight,Jazz,367.6458333333333,2062,336.51952173173913,179.28619528619507,1,22,105,66
Ruby My Dear,Jazz,179.109375,1392,466.30724941114886,178.02358682390954,1,23,101,60
"Ruby, My Dear (Take 1)",Jazz,282.37890625,1593,338.481373376309,126.95735505510272,1,24,111,76
"Ruby, My Dear",Jazz,337.72135416666663,1744,309.84123067432625,103.07237174399285,1,38,108,74
Rule's end,Jazz,259.27994791666663,1182,273.5267442386015,185.02485659655267,1,17,103,58
"Russian Lullaby - Live At Maybeck Recital Hall, Berkeley, CA  August 8, 1993",Jazz,268.4192708333333,3478,777.4404548232807,218.47998884395196,1,29,105,70
Russian Lullaby,Jazz,211.47916666666663,902,255.91173283420355,171.57751023954316,1,12,98,64
Russian Peasant,Jazz,312.5,1914,367.488,176.87802104065972,1,16,94,55
Ruço,Jazz,337.3997395833333,1642,291.9978543008533,176.92455365713238,1,27,113,68
S' Wonderful - Live -  Solo Piano,Jazz,196.67578125,1070,326.42554966334984,158.00146950771418,1,24,104,69
S'posin',Jazz,200.5091145833333,2698,807.344844828594,209.1478770131776,1,22,90,67
S'Wonderful,Jazz,335.5091145833333,4827,863.2254308789115,218.192986946508,1,13,93,79
Saddest of All Keys,Jazz,117.91927083333331,692,352.10529802787045,157.90961662026106,1,16,97,47
Sadie,Jazz,215.97916666666663,991,275.3043310504485,205.68646016501955,1,23,102,71
Samsara,Jazz,331.6614583333333,4390,794.1833257431807,235.68477790455387,1,26,99,70
San Antonio Rose,Jazz,274.109375,3592,786.2554865188395,226.513238744274,1,8,86,67
Sandra's Serenade (Live),Jazz,375.2291666666666,2451,391.920493032036,203.9690151235704,1,18,102,63
Sandra's Serenade,Jazz,385.6979166666666,1998,310.8131903745915,190.34330824306784,1,17,96,63
"Sarabande - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993",Jazz,337.5,2176,386.8444444444444,186.5395849346654,1,10,100,76
Sarabande,Jazz,349.7890625,2295,393.6658253858352,200.13363624214895,1,15,91,70
Satin Doll - Live,Jazz,341.72916666666663,4229,742.5178321038835,192.67436026091107,1,22,106,80
Satin Doll,Jazz,178.32942708333331,1689,568.274129836372,219.0808240887481,1,12,93,55
"Scarlatti -  Sonata in D minor K9, L413 Allegro - Live in Paris  2018",Jazz,127.7734375,967,454.08498929990833,230.1611535199327,1,28,102,45
Scrapple From The Apple,Jazz,217.9231770833333,3333,917.662832730858,218.9873880460631,1,12,89,68
Scriabin -  Prelude Op. 11 (Part 1) 4 - Live in Paris  2018,Jazz,299.90885416666663,1424,284.8865540745887,203.18206871210535,1,19,99,49
Sea and Sand,Jazz,231.4895833333333,1130,292.88574899878506,200.1846320934008,1,18,87,47
"Sea's Breeze - Live At Maybeck Recital Hall, Berkeley, CA  September 5, 1993",Jazz,269.71875,3516,782.148070907195,209.22321757270703,1,21,103,60
"Search For Peace - Live At Merkin Hall, NYC  1989",Jazz,372.5,3048,490.9530201342282,205.1647373107654,1,14,104,79
Second Time Around,Jazz,195.50390625,1713,525.7183959719475,189.69751208161875,1,13,86,58
Self Portrait,Jazz,263.8723958333333,1748,397.4648415525971,208.2039696627417,1,23,106,62
Self-Quarantine,Jazz,299.08984375,1868,374.73689709666047,181.53167349511608,1,18,96,65
Sendai sendoff,Jazz,314.45963541666663,3695,705.0189437071697,213.911025145062,1,11,101,69
Sentimental Foolishness,Jazz,276.20963541666663,2324,504.833945382291,216.02213341531208,1,18,98,68
September Song,Jazz,189.04947916666663,1491,473.2094496866176,193.16835699796792,1,21,92,71
Serenade in Blue  Where Is the Love,Jazz,223.1796875,2340,629.0895088738754,198.237650200268,1,21,103,78
Serenity,Jazz,201.7109375,1797,534.5272861071304,203.65666434054847,1,20,99,58
Shadowland,Jazz,222.5,1846,497.7977528089887,186.0565275908496,1,15,98,73
Shadows Lean Against My Song,Jazz,109.38151041666666,481,263.8471519552408,160.85929108485493,1,18,102,57
Shall we Dance -  Shall We Dance -  They Can't Take that Away From Me,Jazz,300.90885416666663,2825,563.2934945347862,211.8259981271824,1,18,97,75
"She - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990",Jazz,237.22916666666663,1483,375.0803547905506,167.2059765208098,1,24,106,64
Shenandoah,Jazz,275.81901041666663,1872,407.2235624017487,190.08594018563105,1,13,92,68
Shine,Jazz,192.5,1960,610.9090909090909,203.5211696618948,1,22,106,71
Shiny Stockings,Jazz,259.58984375,2796,646.2502445263713,196.9493789234673,1,13,103,81
Shout 'Em Aunt Tillie,Jazz,334.3958333333333,3852,691.1569372624759,222.6500650436719,1,13,109,74
Sigh No More,Jazz,244.02213541666663,1393,342.5099114770369,176.68711656441596,1,14,88,55
Silent Night,Jazz,241.20963541666663,1287,320.13646497416994,163.64320033423806,1,13,100,61
"Since I Fell For You - Live At Maybeck Recital Hall, Berkeley, CA  1991",Jazz,321.70963541666663,2879,536.943818223764,193.26039387308376,1,24,108,81
Since I Lost My Baby I Almost Lost My Mind,Jazz,379.08984375,3768,596.3757766855235,205.22096608427464,1,12,100,58
Since That Time,Jazz,269.0052083333333,1599,356.6473697457841,180.47939840200567,1,11,97,66
Sing Me Not a Ballad,Jazz,154.6796875,1486,576.4169907571089,185.6445993031364,1,28,89,60
Sir Lancewell,Jazz,291.9388020833333,2574,529.0149815573862,210.04715498270852,1,13,101,65
"Six & Four - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991",Jazz,223.6497395833333,2072,555.869191851563,206.8841664172421,1,19,104,56
Sixth Avenue,Jazz,228.43229166666663,1614,423.9330582092615,188.9298892988972,1,22,105,65
Sketch of a Melba,Jazz,253.5989583333333,1645,389.19718223080247,205.52313696338751,1,23,105,72
Skylark,Jazz,285.47916666666663,2279,478.9841640516676,200.54712758019863,1,13,102,72
Sleepin' Bee,Jazz,283.08463541666663,1911,405.03787791673767,185.8064516129029,1,18,103,69
Sleepy Lagoon,Jazz,306.38932291666663,3456,676.7859859672684,215.67765567765957,1,18,104,78
Slolioquy,Jazz,174.62109375,1616,555.259378565197,174.16846652267816,1,23,92,65
Slow Boat To China,Jazz,227.17057291666663,3312,874.7611869293333,205.46967895362556,1,15,106,79
Slow Freight - Live,Jazz,326.75,3882,712.8385615914307,204.6440807004204,1,29,106,71
Slow Grind,Jazz,314.32421875,3057,583.5375992642947,191.4350008655009,1,18,93,70
Small room,Jazz,288.8997395833333,2617,543.5103549295775,212.2987390882637,1,25,104,71
"Smile - Live At Maybeck Recital Hall, Berkeley, CA  September 20, 1994",Jazz,262.5,2355,538.2857142857143,208.9203740436367,1,14,102,75
Smoke Gets In Your Eyes,Jazz,222.3294270833333,2513,678.1828297676707,213.0612244897924,1,15,104,60
Snowy Morning Blues,Jazz,190.51953125,2024,637.4149631968507,194.9409190371973,1,23,90,67
So Beats My Heart For You,Jazz,315.9296875,3712,704.9669873142263,199.6062061904392,1,15,95,79
So Damn Lucky,Jazz,255.9817708333333,2047,479.7997904310406,224.98002663115972,1,29,97,46
"So Far, So Good",Jazz,175.4296875,2105,719.9465597862392,208.67846850555847,1,15,103,67
So Rare,Jazz,182.5,1188,390.5753424657535,162.34377897274328,1,18,95,60
So sorry please,Jazz,233.3294270833333,2411,619.9818077311563,211.3173985547484,1,22,99,72
So Would I,Jazz,193.97135416666663,1239,383.25246693965227,224.43538567420228,1,22,87,51
Sobbin' Blues,Jazz,342.5,3835,671.8248175182482,226.99507389163685,1,25,104,70
"Soft Winds - Live At Maybeck Recital Hall, Berkeley, CA  1991",Jazz,298.0989583333333,3123,628.583209574561,209.3752366527842,1,17,110,80
Softly As In A Morning Sunrise,Jazz,271.0989583333333,2545,563.2629536416207,211.34585065214355,1,27,102,75
"Softly, As In A Morning Sunrise - Live At Maybeck Recital Hall, Berkeley, CA  1990",Jazz,162.5,1781,657.5999999999999,224.9070771541217,1,18,99,78
"Softly, As In A Morning Sunrise - Live At Maybeck Recital Hall, Berkeley, CA  August 15, 1993",Jazz,262.9817708333333,2199,501.7077783829282,197.944769874476,1,9,106,73
Solace Mexican - A Serenade,Jazz,348.65625,2621,451.045980102178,234.59807073954985,1,16,79,63
Soliloquy,Jazz,362.5,5502,910.6758620689654,207.1884220879583,1,19,87,78
Solitaire,Jazz,386.50390625,4778,741.7260093991612,205.67347748462663,1,10,113,80
Solitude,Jazz,241.7434895833333,1491,370.06167220549503,173.34641805691672,1,20,106,80
Some Enchanted Evening,Jazz,173.23307291666666,970,335.96356065332265,158.09181506289832,1,20,95,71
Somebody Else Is Taking My Place,Jazz,215.5234375,2465,686.2362707072172,205.5766227972334,1,17,92,64
Somebody Loves Me - Live -  Solo Piano,Jazz,207.3294270833333,1660,480.3949029385351,202.6608026388124,1,16,107,70
Somebody Stole My Gal,Jazz,309.6731770833333,4311,835.2676923335674,216.6248794599772,1,12,98,75
Someday My Prince Will Come (From 'Snow White'),Jazz,261.97916666666663,1607,368.04453280318097,191.2033195020757,1,11,94,64
Someday My Prince Will Come - TK 3 Alternate,Jazz,315.78776041666663,2346,445.7424183073911,201.5748031496085,1,19,100,67
Someday My Prince Will Come,Jazz,219.76953125,1239,338.26345070297367,186.34315424610145,1,13,103,64
Someday Sweetheart,Jazz,225.62890625,2960,787.133186752307,203.8508531704184,1,17,97,68
Somehow,Jazz,270.70963541666663,1308,289.904716096294,164.3927408096767,1,19,104,58
"Someone To Watch Over Me - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994",Jazz,257.0390625,2437,568.8629524938451,192.02500325562852,1,12,103,64
Someone to Watch Over Me - Live,Jazz,251.94921875,3266,777.7757794694492,202.9707573718326,1,16,105,79
Someone to Watch over Me,Jazz,299.1328125,1611,323.1340593904255,155.11421014667124,1,12,94,53
Something To Live For,Jazz,284.5,2488,524.7100175746925,187.35515348647712,1,14,100,72
Something To Remember You By,Jazz,262.15885416666663,2785,637.3997953689816,214.3943526391772,1,17,102,63
Song for Susan,Jazz,283.9427083333333,3267,690.3505328613094,213.2172019597167,1,16,101,71
Song to the Evening Star,Jazz,370.8841145833333,2476,400.5563844838664,179.46720673002108,1,12,94,61
Sonrisa,Jazz,222.5,1278,344.62921348314603,203.52795031056175,1,18,95,65
Soon (Dave McKenna Piano Solo),Jazz,255.3997395833333,3053,717.2286091553784,207.0452911574426,1,14,93,71
"Sophisticated Lady - Live At Maybeck Recital Hall, Berkeley, CA  July 10, 1994",Jazz,369.0390625,3085,501.5729195334166,194.5945945946029,1,24,99,63
Sophisticated Lady - Live,Jazz,309.109375,1976,383.55355608350607,166.51773981603046,1,8,102,66
Soultrane,Jazz,382.12890625,2430,381.5466394071045,187.38632162661483,1,9,96,76
Spain,Jazz,340.5625,4242,747.3518076711324,206.90535271180116,1,19,92,74
"Speak Low - Live At Maybeck Recital Hall, Berkeley, CA  August 1990",Jazz,298.0598958333333,3570,718.6475033856101,214.87364620938345,1,17,99,74
"Speak Low - Live At Maybeck Recital Hall, Berkeley, CA  September 20, 1994",Jazz,292.95963541666663,3510,718.8703648557956,212.5069175428896,1,14,106,75
Speak Low,Jazz,113.2890625,1044,552.9218674574167,206.50448143405904,1,27,91,58
Spectrum,Jazz,304.109375,4583,904.2141499254996,212.0999158012935,1,39,110,65
Sphere,Jazz,242.62890625,2497,617.4861945164458,214.97936479453955,1,16,92,53
Spiral Mist,Jazz,139.64973958333331,605,259.9360378924206,156.16557734204812,1,14,105,52
Spiritual,Jazz,191.89453125,939,293.5987786259542,187.2325056433412,1,17,92,54
"Spirtual Medley -  Blessed Assurance - Live At Maybeck Recital Hall, Berkeley, CA  August 27, 1995",Jazz,126.4296875,1069,507.3175554594328,205.43209876543207,1,21,96,65
"Spirtual Medley -  Sometimes I Feel Like A Motherless Child - Live At Maybeck Recital Hall, Berkeley, CA  August 27, 1995",Jazz,284.01953125,2313,488.6283678774293,209.51285144288727,1,13,97,71
"Spirtual Medley -  Why We Sing - Live At Maybeck Recital Hall, Berkeley, CA  August 27, 1995",Jazz,257.06901041666663,2362,551.291654214933,217.075273128196,1,8,99,74
Spookarella,Jazz,349.75,2913,499.7283774124375,201.39860139859863,1,17,109,65
Spreadin' Rhythm Around - Instrumental,Jazz,156.97916666666666,2357,900.8838752488388,218.9073634204274,1,10,95,72
Spring Can Really Hang You up the Most,Jazz,255.65885416666663,1523,357.4294357919184,207.7458136539339,1,10,97,67
Spring is Here  Your Story,Jazz,299.58984375,1858,372.1087424212791,184.1649137568362,1,9,90,73
Spring Is Here - Live,Jazz,251.22916666666663,1618,386.4201011692512,176.1019108280266,1,12,109,73
Spring Is Here,Jazz,387.08984375,2157,334.34098592259954,167.33339876337286,1,19,100,71
"Spring Will Be A Little Late This Year - Live At Maybeck Recital Hall, Berkeley, CA  March 29, 1992",Jazz,333.0091145833333,2845,512.5985822147323,201.2903225806481,1,11,94,73
Squatty Roo,Jazz,173.90494791666666,1328,458.1813281021871,228.28833292048037,1,31,100,46
Squeeze Me - Instrumental,Jazz,208.90625,1813,520.7120418848167,185.7752393751075,1,17,88,66
Squeeze Me,Jazz,374.76953125,3084,493.7434464931573,193.10982658959372,1,24,97,76
St. Louis Blues (Live),Jazz,385.0989583333333,5350,833.5519820392486,204.7628548109184,1,24,99,77
"St. Louis Blues - Live At Maybeck Recital Hall, Berkeley, CA  August 8, 1993",Jazz,382.5690104166666,4329,678.9363302508739,216.5187428213416,1,25,102,72
"Stablemates - Live At Maybeck Recital Hall, Berkeley, CA  September 29, 1991",Jazz,352.02994791666663,3486,594.1539952433617,206.42150223981628,1,16,108,78
"Star Eyes - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993",Jazz,366.2799479166666,3580,586.4366892638899,213.3333333333304,1,25,106,71
"Stardust - Live At Maybeck Recital Hall, Berkeley, CA  November 14-16, 1994",Jazz,347.5,2830,488.6330935251799,196.85577580314148,1,13,102,75
Stars Fell On Alabama,Jazz,354.12890625,2965,502.3594427347033,183.248699908228,1,10,92,72
Starting Point,Jazz,367.7669270833333,1811,295.4588680982138,198.81419624217145,1,15,104,59
Stay As Sweet As You Are,Jazz,306.609375,3496,684.1278092034856,203.5413865949729,1,20,95,69
Stealin' Apples,Jazz,143.94921875,2248,936.997096415294,194.689793195464,1,17,96,76
"Stella By Starlight - Live At Maybeck Recital Hall, Berkeley, CA  1990",Jazz,238.27994791666663,3157,794.9472947939606,209.8077571669457,1,22,100,78
"Stella By Starlight - Live At Maybeck Recital Hall, Berkeley, CA  August 7, 1994",Jazz,372.0234375,3550,572.5445725445726,200.37505095801063,1,23,110,80
"Stella By Starlight - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992",Jazz,351.4296875,3096,528.5836871707089,205.8163771712157,1,19,108,80
Stella By Starlight,Jazz,343.9817708333333,2556,445.83757920795824,202.22621184919296,1,11,87,74
Still,Jazz,361.46875,2758,457.7989106942163,214.87364620938064,1,11,94,66
Stocking Feet,Jazz,289.1888020833333,3096,642.3485233929321,195.254237288136,1,14,100,73
"Stompin' At The Savoy - Live At Maybeck Recital Hall, Berkeley, CA  1990",Jazz,241.0091145833333,3218,801.1315270536752,214.64084334395815,1,19,106,75
"Stompin' At The Savoy - Live At Maybeck Recital Hall, Berkeley, CA  September 27, 1992",Jazz,339.4192708333333,4745,838.7856096120058,207.43016020124475,1,19,106,79
Stompin' At The Savoy,Jazz,277.75,3005,649.1449144914492,202.3182297154931,1,28,101,68
Stone,Jazz,117.19921875,1027,525.7714228577142,234.3712913252334,1,37,87,30
Storm - Live,Jazz,269.6796875,2593,576.9066311306816,219.2016546018628,1,32,100,69
Stormy Weather,Jazz,263.3763020833333,2426,552.6693132548586,212.25557206537877,1,16,96,73
Straight No Chaser - Live,Jazz,384.1393229166666,4514,705.0566912639525,210.3489913120329,1,25,111,83
Straight No Chaser,Jazz,299.7890625,2080,416.2927058087718,214.03522353396616,1,21,113,76
"Straighten Up And Fly Right - Live At Maybeck Recital Hall, Berkeley, CA  August 1990",Jazz,207.5,2504,724.0481927710844,217.7319587628865,1,22,105,74
Strangers in Paradise,Jazz,201.8020833333333,1169,347.56826511123734,184.9117174959871,1,19,90,62
"Street Of Dreams - Live At Maybeck Recital Hall, Berkeley, CA  August 27, 1995",Jazz,243.859375,1955,481.01492919843656,199.96745321399396,1,22,102,78
Street Of Dreams,Jazz,263.72135416666663,1565,356.0576286918998,185.77763994417765,1,9,97,64
Strictly confidential,Jazz,216.13932291666663,2089,579.9037320401217,188.67401574803267,1,34,97,66
Strike Up The Band,Jazz,272.6796875,3763,828.0044695298398,202.18839983545848,1,18,99,76
"Strollin' - Live At Maybeck Recital Hall  Berkeley, CA",Jazz,263.22916666666663,2758,628.6537396121885,203.4895457822624,1,18,104,72
Stumbling,Jazz,360.3645833333333,4441,739.4178349472468,209.81786643539257,1,19,98,80
Suddenly I See,Jazz,345.51171875,3414,592.8597754689036,189.5300603833018,1,10,101,67
Sugar,Jazz,172.5,2245,780.8695652173913,182.09205020920493,1,20,90,73
Sukiyaki,Jazz,223.93619791666663,1496,400.8284539751022,180.7909604519768,1,19,97,51
"Summer Me, Winter Me",Jazz,273.45963541666663,2486,545.4552726684032,203.52928804290457,1,16,102,74
Summertime,Jazz,367.0989583333333,2018,329.82932054537974,192.27355994301013,1,8,98,71
Sunday - Instrumental,Jazz,172.5,2038,708.8695652173913,197.3063448812758,1,22,91,69
Sunday School,Jazz,318.5833333333333,1771,333.5391054145959,160.90249798549556,1,10,89,60
Supper Time,Jazz,242.359375,1909,472.603958481078,190.99476439790396,1,14,93,72
Sweet And Lovely (Take 1),Jazz,194.55729166666663,1460,450.2529781823049,203.78109452736197,1,35,108,74
Sweet And Lovely (Take 2),Jazz,178.60546875,1444,485.0915294272029,202.83790781978092,1,36,109,73
"Sweet And Lovely - Live At Maybeck Recital Hall  Berkeley, CA",Jazz,259.5598958333333,2709,626.2138435452639,215.70944309927515,1,27,102,74
